the flight|il volo|6|2.00
the kitten|il gattino|6|2.00
the elbow|il gomito|6|2.00
the bench|la panca|6|2.00
the morning|la mattina|6|2.00
the hardware store (ironmonger)|la ferramenta|6|2.00
the aspirin|l'aspirina|6|2.00
the chest (body)|il petto|6|2.00
the pilot|il pilota|6|2.00
the movie theater|il cinema|6|2.00
the spinach|gli spinaci|6|2.00
the radiator|il radiatore|6|2.00
the gipfel|il cornetto|6|2.00
the athlete|l'atleta|6|2.00
the factory|la fattoria|6|2.00
the room|la stanza|6|2.00
the basketball|la pallacanestro|6|2.00
the restaurant|il ristorante|6|2.00
the projector|il proiettore|6|2.00
the detention|il penso|6|2.00
the question|la domanda|6|2.00
the headlights|le luci / i fari|6|2.00
the nightstands|i comodini|6|2.00
the life|la vita|6|2.00
the police station|il commissariato|6|2.00
the workshop|l'officina|6|2.00
the roll (bread)|il panino|6|2.00
the date|la data|6|2.00
the star|la stella|6|2.00
the spoon|il cucchiaio|6|2.00
the office|l'ufficio|6|2.00
the Physical Education (PE)|l'educazione fisica|6|2.00
the minute|il minuto|6|2.00
the Geography|la geografia|6|2.00
the train platform|il binario|6|2.00
the keys|i chiavi|6|2.00
the tiger|la tigre|6|2.00
the fries|le patatine fritte|6|2.00
the color|il colore|6|2.00
the (restaurant) bill|il conto|6|2.00
the cow|la vacca|6|2.00
the yoghurt|lo yoghurt|6|2.00
the socks|i calzini|6|2.00
the independence|l'indipendenza|6|2.00
the castle|il castello|6|2.00
the actor/actress|l'attore/l'attrice|6|2.00
the season|la stagione|6|2.00
the vegetables|gli ortaggi|6|2.00
the car|l'automobile|6|2.00
the word|la parola|6|2.00
June|giugno|6|2.00
the email|l'e-mail|6|2.00
the fox|la volpe|6|2.00
the raspberry|il lampone|6|2.00
the manner|la maniera|6|2.00
with milk|con latte|6|2.00
the love|l'amore|6|2.00
the line|la linea|6|2.00
the card (document)|la tessera|6|2.00
the ticket|il biglietto|6|2.00
the box|la scatola|6|2.00
the handball|la pallamano|6|2.00
the teacher|l'insegnante|6|2.00
the next year|l'anno prossimo|6|2.00
the sweater|il maglione|6|2.00
the hope|la speranza|6|2.00
the second class|la seconda classe|6|2.00
today|oggi|6|2.00
the souvenir shop|la profumeria|6|2.00
the text book|il libro di testo|6|2.00
the snow|la neve|6|2.00
the airline|la compagnia aerea|6|2.00
the tort/pie|la crosta|6|2.00
the bakery|il panificio|6|2.00
the stadium|lo stadio|6|2.00
the seat-belt|la cintura di sicurezza|6|2.00
a can of oil|una latta d'olio|6|2.00
the departure|la partenza|6|2.00
the engine|il motore|6|2.00
the ceiling|il soffitto|6|2.00
a war film|un film di guerra|6|2.00
the smoke|il fumo|6|2.00
the patient|il paziente|6|2.00
the baggage|il bagaglio|6|2.00
the carpenter|il falegname|6|2.00
the next|il prossimo/la prossima|6|2.00
the shoes|le scarpe|6|2.00
the math|la matematica|6|2.00
the Thursday|il giovedì|6|2.00
the child|il bambino/la bambina|6|2.00
some tables|dei tavoli|6|2.00
the sofa|il divano|6|2.00
the snack|lo spuntino|6|2.00
the Tuesday|il martedì|6|2.00
the postcard|la cartolina|6|2.00
the clothing size|la taglia|6|2.00
the green pepper|il peperone verde|6|2.00
the thigh|la coscia|6|2.00
the village|il villaggio|6|2.00
the whale|il balena|6|2.00
the singer|il/la cantante|6|2.00
the worm|il verme|6|2.00
the deer|il cervo|6|2.00
the dry wine|il vino secco|6|2.00
late|in ritardo|6|2.00
the lunch|il pranzo|6|2.00
pain|dolore|6|2.00
the triangle|il triangolo|6|2.00
the tea|il the|6|2.00
the shopping center|il centro commerciale|6|2.00
the fish shop|la pescheria|6|2.00
the Modern Languages|le lingue moderne|6|2.00
the next month|il prossimo mese|6|2.00
the airplane|l'aereo|6|2.00
the voyage|il viaggio|6|2.00
the cork|il tappo|6|2.00
the primary school|la scuola elementare|6|2.00
the travellers' cheque/check|il travellers' cheque|6|2.00
the jewelery store|la gioielleria|6|2.00
the bracelet|il braccialetto|6|2.00
tomorrow evening|domani sera|6|2.00
the illness|la malattia|6|2.00
the visitor|il visitatore|6|2.00
the vacation|le vacanze|6|2.00
the telephone box|la cabina telefonica|6|2.00
this evening|questa sera|6|2.00
prawns/shrimps|gli scampi / i gamberi|6|2.00
the badminton|il volano|6|2.00
the cafe/bar|il bar|6|2.00
the example|l'esempio|6|2.00
the ear|l'orecchio|6|2.00
the grocer|il droghiere/la droghiera|6|2.00
the bus|l'autobus|6|2.00
the strawberry|la fragola|6|2.00
the peasant|il contadino/la contadina|6|2.00
the well done steak|la bistecca ben cotta|6|2.00
the corn|il mais|6|2.00
the month|il mese|6|2.00
the mail|la posta|6|2.00
the furniture|i mobili|6|2.00
the musical group|il gruppo musicale|6|2.00
the plumber|l'idraulico|6|2.00
the Music|la musica|6|2.00
the dictionary|il dizionario|6|2.00
the exercise|l'esercizio|6|2.00
the group/gathering|la compagnia|6|2.00
August|agosto|6|2.00
the helicopter|l'elicottero|6|2.00
the next day|il giorno dopo|6|2.00
the female dog (bitch)|la cagna|6|2.00
the social studies|(studi di) scienze sociali|6|2.00
the horse-riding|l'equitazione|6|2.00
the size|la dimensione|6|2.00
the air hostess|la hostess|6|2.00
the name|il nome|6|2.00
the watch|l'orologio|6|2.00
the song|la canzone|6|2.00
the juice|il succo|6|2.00
the break|la pausa|6|2.00
the house|la casa|6|2.00
the stay|il soggiorno|6|2.00
the sound|il suono|6|2.00
the platform|il binario|6|2.00
the toy shop|il negozio di giocattoli|6|2.00
the waterskiing|lo sci nautico|6|2.00
the sailing|la vela|6|2.00
the forecast|la previsione|6|2.00
a detective film|un film poliziesco|6|2.00
the bath|il bagno|6|2.00
tomorrow|domani|6|2.00
the desk|lo scrittoio|6|2.00
the arm|il braccio|6|2.00
the mirrors|gli specchi|6|2.00
the fabric|il tessuto|6|2.00
the row|la fila|6|2.00
now|adesso|6|2.00
the ruler|la riga|6|2.00
the heat|la caldo|6|2.00
the river|il fiume|6|2.00
the horn|il clacson|6|2.00
the bookstore|la libreria|6|2.00
the money|il denaro|6|2.00
the arm chairs|le poltrone|6|2.00
the judge|il/la giudice|6|2.00
the right (direction)|la destra|6|2.00
the Woodwork|la falegnameria|6|2.00
the hand|la mano|6|2.00
the wool|la lana|6|2.00
the Italy|Italia|6|2.00
the next Monday|il prossimo lunedì|6|2.00
the island|l'isola|6|2.00
the address|l'indirizzo|6|2.00
the booking office|l'ufficio prenotazioni|6|2.00
Christmas|Natale|6|2.00
the city|la città|6|2.00
the intention|l'intento|6|2.00
the telegram|il telegramma|6|2.00
the beef|il manzo|6|2.00
in the afternoon|di pomeriggio|6|2.00
the Physics|la fisica|6|2.00
sale (bargains)|i saldi|6|2.00
the breakfast|la prima colazione|6|2.00
the eraser|la gomma|6|2.00
the cook|il cuoco/la cuoca|6|2.00
the sea|il mare|6|2.00
the tyre|i pneumatici / le gomme|6|2.00
the mother|la madre|6|2.00
the announcement/advertisement|l'annuncio|6|2.00
the sprain|la distorsione|6|2.00
the money|il denaro / i soldi|6|2.00
the team|la squadra|6|2.00
the musician|il/la musicista|6|2.00
the tour|il giro|6|2.00
the wolf|il lupo|6|2.00
the dish|il piatto|6|2.00
the sheets of paper|i fogli|6|2.00
Sunday|domenica|6|2.00
the next Sunday|la prossima domenica|6|2.00
the egg|l'uovo|6|2.00
judge|il/la giudice|6|2.00
the afternoon snack|la merenda|6|2.00
the history|la storia|6|2.00
the boarding lounge|la sala d'imbarco|6|2.00
the leaf|la foglia|6|2.00
the credit card|la carta di credito|6|2.00
the course|il corso|6|2.00
the headmistress|la direttrice|6|2.00
the son|il figlio|6|2.00
the pleasure|il piacere|6|2.00
the school yard|il cortile della scuola|6|2.00
the internet café|il punto Internet|6|2.00
the sheep|la pecora|6|2.00
the linen|la biancheria|6|2.00
the shark|lo squalo|6|2.00
the Computing (IT)|l'informatica|6|2.00
the doctor|la dottore|6|2.00
the Customs|la dogana|6|2.00
the bus driver|il guidatore dell'autobus|6|2.00
Mario's house|la casa di Mario|6|2.00
the fruit store|il fruttivendolo|6|2.00
the stamp|il bollo|6|2.00
the bell|la campanella|6|2.00
the sub passage|il sottopassaggio|6|2.00
the stamp (n.)|il francobollo|6|2.00
the lake|il lago|6|2.00
the car ferry|il ferry-boat|6|2.00
Friday|venerdì|6|2.00
the dessert|il dessert|6|2.00
the hospital|l'ospedale|6|2.00
the pound|la libbra|6|2.00
the planet|il pianeta|6|2.00
the bakery|la panetteria|6|2.00
the plane|l'aeroplano|6|2.00
the German|il tedesco|6|2.00
the fork|la forchetta|6|2.00
the teacher|il maestro/la maestra|6|2.00
the great-grandfather|il bisnonno|6|2.00
the cough|la tosse|6|2.00
the bathroom|la sala da bagno|6|2.00
the worst|il/la peggiore/peggio|6|2.00
the purse|la borsetta|6|2.00
the skiing|lo sci|6|2.00
the peace|la pace|6|2.00
the gate|il cancello|6|2.00
the bargain|l'affare|6|2.00
the truth|la verità|6|2.00
the last week|la scorsa settimana|6|2.00
the salmon|il salmone|6|2.00
the cinema|il cinema|6|2.00
the hovercraft|l'hovercraft|6|2.00
the class|la lezione|6|2.00
the boat|la barca|6|2.00
the street|la strada|6|2.00
the coach|il pullman|6|2.00
the rooster|il gallo|6|2.00
the journalist|il/la giornalista|6|2.00
the blouse|la camicetta|6|2.00
the jogging|il jogging|6|2.00
the chairs|le sedie|6|2.00
the subway|la metropolitana|6|2.00
the map|la mappa|6|2.00
the stomach|la pancia|6|2.00
the beef steak|la bistecca|6|2.00
the task|il compito|6|2.00
the remainder|il resto|6|2.00
the farm|la fattoria|6|2.00
the pupil|l'allievo/l'allieva|6|2.00
the wallet|il portafoglio|6|2.00
a horror film|un film dell'orrore|6|2.00
the private hospital|la casa di cura privata|6|2.00
the health|la salute|6|2.00
the telephone call|la telefonata|6|2.00
the boots|gli stivali|6|2.00
the seat|il posto/il sedile|6|2.00
the door|la porta|6|2.00
the windscreen wipers|il tergicristallo|6|2.00
the essay|il saggio|6|2.00
the fountain pen|la penna stilografica|6|2.00
the watermelon|l'anguria|6|2.00
the arms|i bracci/le braccia|6|2.00
the king|il re|6|2.00
the kings|i re|6|2.00
the cloakroom|il guardaroba|6|2.00
the zoo|lo zoo|6|2.00
the state|lo stato|6|2.00
the plaster|il gesso|6|2.00
the light|la luce|6|2.00
the means|i mezzi|6|2.00
the ticket window|lo sportello|6|2.00
the picture|il quadro|6|2.00
the advertisement|la pubblicità|6|2.00
a day off|un giorno libero|6|2.00
the university|l'università|6|2.00
the petrol/gas|la benzina / il carburante|6|2.00
patient (person)|il/la paziente|6|2.00
the boarder|il convittore|6|2.00
the skyscraper|il grattacielo|6|2.00
accountant|il/la contabile|6|2.00
the octagon|l'ottagono|6|2.00
the pocket|la tasca|6|2.00
the home|la casa|6|2.00
the clothes|i vestiti|6|2.00
the English (language)|l'inglese|6|2.00
the uncle|lo zio|6|2.00
the murder|l'omicidio|6|2.00
the coffees|i caffè|6|2.00
it's one o'clock|è l'una|6|2.00
the gas station|la stazione di servizio|6|2.00
the tea|il tè|6|2.00
the science fiction|la fantascienza|6|2.00
the pillow|il guanciale|6|2.00
the hen|la gallina|6|2.00
the boy|il ragazzo|6|2.00
the garage|il garage|6|2.00
the money order|il bonifico|6|2.00
the position|la posizione|6|2.00
the silk|la seta|6|2.00
the greeting|il saluto|6|2.00
a week|una settimana|6|2.00
the dozen|la dozzina|6|2.00
the sweet roll|la pasta|6|2.00
the receipt|la ricevuta|6|2.00
the tablecloth|la tovaglia|6|2.00
sir/mister|signore|6|2.00
the battery|la batteria|6|2.00
the blackboard|la lavagna|6|2.00
the roof/ceiling|il tetto|6|2.00
the town/the city|la città|6|2.00
the visit|la visita|6|2.00
