I'd like to see a science-fiction movie.|Mi piacerebbe vedere un film di fantascienza.|6|2.00
What's on?|Cosa danno?|6|2.00
I've already seen it.|Io l'ho già visto.|6|2.00
Is it subtitled in English?|E' sottotitolato in inglese?|6|2.00
When does the last performance begin?|Quando comincia l'ultimo spettacolo?|6|2.00
How long does it last?|Quanto dura?|6|2.00
When does the film end?|A che ora finisce il film?|6|2.00
How much is it on the balcony?|Quanto costa in galleria?|6|2.00
Where can we get tickets?|Dove si comprano i biglietti?|6|2.00
Can I book seats?|Si possono prenotare i posti?|6|2.00
I'll pay for the tickets.|Paghero' io i biglietti.|6|2.00
Is there an interval?|C'è un intervallo?|6|2.00
What did you think of the play?|Cosa ne pensi dello spettacolo?|6|2.00
We would like to go to a football match.|Ci piacerebbe andare ad una partita di calcio.|6|2.00
Shall we play badminton?|Giocheremo a volano?|6|2.00
What time does the swimming pool open?|A che ora apre la piscina?|6|2.00
When does the ice rink close?|Quando chiude la pista di pattinaggio?|6|2.00
I'm not free.|Non sono libero(a).|6|2.00
Perhaps we could go next week.|Forse ci potremmo andare la settimana prossima.|6|2.00
That would be great!|Sarebbe molto bello!|6|2.00
Do you like to go sailing?|Ti piace andare in barca a vela?|6|2.00
I'd prefer to play tennis.|Preferirei giocare a tennis?|6|2.00
help!|aiuto!|6|2.00
Where is the baker's?|Dov'è la panetteria?|6|2.00
How do I get to the chemist's?|come faccio ad arrivare in farmacia?|6|2.00
Is there a book shop near here?|C'è una libreria qui vicino?|6|2.00
Can you tell me where I can buy some cheese.|mi puo' dire dove posso acquistare del formaggio?|6|2.00
Is it near here?|E' qui vicino?|6|2.00
It's very near.|E' molto vicino.|6|2.00
It's a fair way away.|E' piuttosto lontano.|6|2.00
It's about five minutes on foot.|Ci si impiega cinque minuti a piedi.|6|2.00
Where is the reception?|Dov'è la reception?|6|2.00
Is there a car park?|C'è un parcheggio?|6|2.00
Is there a restaurant in the hotel?|C'è un ristorante nell'hotel?|6|2.00
Is there a lift/elevator?|C'è un ascensore?|6|2.00
How much is it for the room per night?|Quanto costa una stanza per notte?|6|2.00
What is the price?|Qual è il prezzo?|6|2.00
Do you have any rooms available for tonight?|Ha stanze disponibili per questa notte?|6|2.00
We are full.|Siamo pieni.|6|2.00
Is there another hotel near here?|C'è un altro hotel qui vicino?|6|2.00
I would like two single rooms and a double room as well.|Vorrei due singole ed anche una doppia.|6|2.00
I would like a room with a shower.|Vorrei una stanza con doccia.|6|2.00
We will be staying for seven nights.|Restereme per sette notti.|6|2.00
What time does the hotel close in the evenings?|A che ora chiude l'hotel di sera?|6|2.00
Is breakfast included?|É inclusa la colazione?|6|2.00
When is dinner served?|A che ora è servita la cena?|6|2.00
Here is the key for room number 5.|Ecco la chiave per la stanza numero cinque.|6|2.00
Can somebody please bring my cases up.|Qualcuno può portarmi gentilmente le valigie su?|6|2.00
May I have towels for room 5 please.|Potrei avere degli asciugamani per la stanza cinque.|6|2.00
Where is the television room?|Dov'è la stanza con la TV?|6|2.00
Where is the games room?|Dov'è la sala giochi?|6|2.00
I feel unwell.|Non mi sento bene.|6|2.00
I feel ill.|Mi sento male.|6|2.00
I have a headache.|Ho mal di testa.|6|2.00
I have stomach ache.|Ho mal di stomaco.|6|2.00
Can you give me something for the pain?|Puo' darmi qualcosa per il dolore?|6|2.00
I have a temperature.|Ho la febbre.|6|2.00
I feel dizzy.|Ho le vertigini.|6|2.00
I have been sick.|Ho vomitato.|6|2.00
I've been stung by a bee/wasp.|Sono stato punto da un'ape/una vespa.|6|2.00
She's allergic to...|Ella è allergica a...|6|2.00
His thumb is swollen.|Il suo dito è gonfiato.|6|2.00
I have toothache.|Ho mal di denti.|6|2.00
It is not serious.|Non è grave.|6|2.00
What's the matter?|Che cosa succede?|6|2.00
Here is a prescription for some tabets.|Qui c'è una ricetta per alcune compresse.|6|2.00
Take one--three times a day--after each meal.|Ne prenda una--tre volte al giorno--dopo ogni pasto.|6|2.00
Is this the first time this has happened?|E' la prima volta che le succede questo?|6|2.00
I advise you to go to hospital.|Le consiglio di andare in ospedale.|6|2.00
The chemist's opens at 8am.|La farmacia apre alle otto.|6|2.00
I would like some plasters.|avrei bisogno di cerotti.|6|2.00
Do you have anything for a cold?|Ha qualcosa per il raffreddore?|6|2.00
I need some tissues.|Avrei bisogno di garze.|6|2.00
Can you recommend an insect repellant?|Mi puo' consigliare un repellente per gli insetti?|6|2.00
My friend has sunburn.|Il mio amico ha una scottatura da sole.|6|2.00
Which counter do I go to to change money?|A che sportello devo andare per cambiare del denaro?|6|2.00
I would like to change some travellers' cheques.|vorrei cambiare dei travellers' cheques.|6|2.00
Is there commission?|C'è una commissione da pagare?|6|2.00
What's the exchange rate for Pounds Sterling?|Qual'è il tasso di cambio per la Sterlina Inglese?|6|2.00
Where do I have to sign?|Dove devo firmare?|6|2.00
What is today's date?|Qual'è la data di oggi?|6|2.00
What time does the bank open?|A che ora apre la banca?|6|2.00
What time does the bank close?|A che ora chiude la banca?|6|2.00
Where's the nearest railway station?|Dov'è la stazione più vicina?|6|2.00
When does the train from Rome arrive?|Quando arriva il treno da Roma?|6|2.00
When does the next train for Milan leave?|Quando parte il prossimo treno per Milano?|6|2.00
When does it arrive there?|Quando arriva lì?|6|2.00
Which platform  does the train leave from?|Da quale piattaforma parte il treno?|6|2.00
Do I have to change?|Devo cambiare?|6|2.00
A single ticket for Napoli.|Un bigietto di sola andata per Napoli.|6|2.00
A return ticket for Venice.|Un biglietto di andata e ritorno per Venezia.|6|2.00
How long does the journey take?|Quanto dura il viaggio?|6|2.00
I would like to reserve a seat.|Vorrei prenotare un posto.|6|2.00
How much does a second-class return ticket for Florence cost?|Quanto costa un biglietto di andata e ritorno in seconda classe per Firenze?|6|2.00
Is there a non-smoking seat?|C'è un posto nel reparto non fumatori?|6|2.00
Does the train have a dining-car?|C'è un vagone ristorante nel treno?|6|2.00
Has the 11:15 train already departed?|É già partito il treno delle 11.15?|6|2.00
on vacation|in vacanza|6|2.00
why are you here? (informal)|perché sei qui?|6|2.00
why are you here? (formal)|perché è qui?|6|2.00
why are you (all) here?|perché siete qui?|6|2.00
I'm here ...|sono qui ...|6|2.00
I'm here to ...|sono qui per ...|6|2.00
to enjoy myself|per divertirmi|6|2.00
to sunbathe|per prendere il sole|6|2.00
because I need a rest|perché ho bisogno di riposarmi|6|2.00
because it's great fun|perché è molto divertente|6|2.00
why do you swim?|perché nuoti?|6|2.00
why do you play golf?|perché giocate a golf?|6|2.00
I swim to keep fit|Nuoto per tenermi in forma|6|2.00
I play golf ...|Io gioco a golf ...|6|2.00
... because I find it relaxing|... perché Io trovo rilassante|6|2.00
... because I find it fun|... perché Io trovo divertente|6|2.00
on the beanch|in spiaggia|6|2.00
I play volleyball|gioco a pallavolo|6|2.00
I hang out with friends|sto con gli amici|6|2.00
I listen to music|ascolto la musica|6|2.00
I sunbathe|prendo il sole|6|2.00
What do you like to do?|Cosa perferisci fare?|6|2.00
I prefer ...|Preferisco ...|6|2.00
I like to eat ice cream|Preferisco mangiare il gelato|6|2.00
I like to play ball|Preferisco giocare a palla|6|2.00
You must go to the police station.|Deve andare al commissariato.|6|2.00
Is there a police station near here?|C'è un commissariato qui vicino?|6|2.00
My watch has been stolen.|Mi hanno rubato l'orologio.|6|2.00
I think I put my wallet on the counter.|Penso di aver messo il mio portafoglo sul bancone.|6|2.00
Can I have your name and address.|mi dice il suo nome ed indirizzo?|6|2.00
Where have you looked for it?|Dove l'ha cercato?|6|2.00
I've lost my passport.|Ho perso il mio passaporto.|6|2.00
Where did you lose your bag?|Dove ha perso la sua borsa?|6|2.00
What was inside it?|Che cosa s'era dentro?|6|2.00
There was a camera inside.|Dentro c'ra una macchina fotografica.|6|2.00
When did you lose your camera?|Quando ha perso la sua macchina fotografica?|6|2.00
What's it like?|Come è fatto?|6|2.00
What shape is it?|Che forma ha?|6|2.00
Was it marked with your name?|Era identificato con il suo nome?|6|2.00
How valuable is it?|Quanto puo' valere?|6|2.00
You must fill in a report form.|Deve compilare un modulo di relazione.|6|2.00
Where's the nearest bus stop?|Dov'è la fermata di autobus più vicina?|6|2.00
Which bus do I take to get to the airport?|Quale autobus devo prendere per raggiungere l' aereoporto?|6|2.00
Can you get there by bus?|Ci si può andare in autobus?|6|2.00
Which station is it for Rome?|Qual è la stazione per Roma?|6|2.00
How frequent are the buses?|Quanto frequenti sono gli autobus?|6|2.00
Is it direct?|É un diretto?|6|2.00
When is the first bus?|Quando c'è il primo autobus?|6|2.00
When is the last bus?|Quando c'è l'ultimo autobus?|6|2.00
Have I missed the last bus?|Ho perso l'ultimo autobus?|6|2.00
Are there any free seats?|Ci sono posti liberi?|6|2.00
This seat is taken.|Questo posto è occupato.|6|2.00
Do I get off here for the cinema?|Scendo qui per il cinema?|6|2.00
This is my stop.|Questa è la mia fermata.|6|2.00
Can we have a look around?|Possiamo dare un'occhiata?|6|2.00
Can I help you?|La posso aiutare?|6|2.00
I'm just looking.|Sto solo dando un'occhiata.|6|2.00
I would like two postcards.|vorrei due cartoline.|6|2.00
Give me eight oranges.|mi dia otto arance.|6|2.00
Have you got a film?|Ha una pellicola?|6|2.00
Can I listen to it?|Posso ascoltarlo?|6|2.00
Can I try it on?|Lo posso provare addosso?|6|2.00
What size (clothing) is it?|Che misura è?|6|2.00
What size (shoes) do you take?|Che misura ha di scarpe?|6|2.00
It's for a present.|E' per un regalo.|6|2.00
Can you gift-wrap it for me.|mi puo' fare una confezione regalo?|6|2.00
How much is it?|Quanto costa?|6|2.00
I'll take it/them.|Lo/li prendo.|6|2.00
That is all.|E' tutto.|6|2.00
Do you have it in a different colour?|Lo avete in un colore diverso?|6|2.00
Do you take cheques?|Prendete gli assegni?|6|2.00
I only have a 50 franc note.|Ho solo una banconota da cinquantamila lire.|6|2.00
I would like a piece of cake.|Vorrei un pezzo di torta.|6|2.00
I would like a slice of ham.|Vorrei una fetta di prosciutto.|6|2.00
I would like a kilo of peaches.|Vorrei un kilo di pesche.|6|2.00
I would like a tin of tuna.|Vorrei una scatoletta di tonno.|6|2.00
I would like a packet of biscuits.|Vorrei un pacchetto di biscotti.|6|2.00
I would like a box of chocolates.|Vorrei una scatola di cioccolatini.|6|2.00
I would like two pineapples.|Vorrei due ananas.|6|2.00
Is the post office open tomorrow?|L'ufficio postale sarà aperto domani?|6|2.00
How much does it cost to send a letter to Germany?|quanto costa spedire una lettera in Germania?|6|2.00
Three stamps at 800 Lire each.|tre francobolli da ottocento lire.|6|2.00
Where is the post box?|Dov'è la cassetta delle lettere?|6|2.00
What time is the next collection?|A che ora sarà la prossima raccolta?|6|2.00
Will you weigh this parcel for me.|mi puo' pesare questo pacco?|6|2.00
I need to telephone England.|Vorrei telefonare in Inghilterra.|6|2.00
It's the first time I have used a telephone in France.|E' la prima volta che uso un telefono in Italia.|6|2.00
Where is the telephone directory?|Dov'è la guida telefonica?|6|2.00
I would like to reverse the charges.|Vorrei chiamare a spese del ricevente.|6|2.00
I have been cut off.|E' caduta la linea.|6|2.00
reverse charges|a carico del destinatario|6|2.00
engaged|occupato|6|2.00
hold the line|stia in linea|6|2.00
in July|a luglio|6|2.00
in October|a ottobre|6|2.00
in January|a gennaio|6|2.00
what time is it?|che ora è?|6|2.00
what time is it?|che ora sono?|6|2.00
it's 7:00|sono le sette|6|2.00
it's 11:00|sono le undici|6|2.00
it's 8:30|sono le otto e mezzo|6|2.00
it's 10:15 (quarter past 10)|sono le dieci e un quarto|6|2.00
it's 10:15|sono le dieci e quindici|6|2.00
it's 2:45 (2 and three quarters)|sono le due e tre quarti|6|2.00
it's 2:45 (quarter till 3)|sono le tre meno un quarto|6|2.00
it's 8:55 (5 till 9)|sono le nove meno cinque|6|2.00
5 minutes till 9|cinque minuti alle nove|6|2.00
it's 8:55|sono le otto e cinquantacinque (rarely)|6|2.00
12:00|le dodici|6|2.00
it's noon|è mezzogiorno|6|2.00
it's midnight|è mezzonotte|6|2.00
it's 1:00|è l'una|6|2.00
at 1:00|all'una|6|2.00
at 2:00|alle due|6|2.00
what day is it?|che giorno è oggi?|6|2.00
this evening|questa sera|6|2.00
tomorrow evening|domani sera|6|2.00
changable|variabile|6|2.00
it's cloudy|è nuvoloso|6|2.00
it's cold|fa freddo|6|2.00
it's foggy|c'è la nebbia|6|2.00
it's frosty|è gelido|6|2.00
it's hot|fa caldo|6|2.00
it's nice|fa bello|6|2.00
it's raining|piove|6|2.00
it's snowy|nevica|6|2.00
it's sunny|c'è il sole|6|2.00
it's windy|c'è il vento|6|2.00
it's windy|tira vento|6|2.00
lightning|il lampo|6|2.00
storm|il temporale|6|2.00
the weather is bad|fa cattivo tempo|6|2.00
the weather is good|fa bel tempo|6|2.00
what's the weather like?|che tempo fa?|6|2.00
Where is the baker's?|Dov'è la panetteria?|6|2.00
How do I get to the chemist's?|come faccio ad arrivare in farmacia?|6|2.00
Is there a book shop near here?|C'è una libreria qui vicino?|6|2.00
Can you tell me where I can buy some cheese.|mi puo' dire dove posso acquistare del formaggio?|6|2.00
Is it near here?|E' qui vicino?|6|2.00
It's very near.|E' molto vicino.|6|2.00
It's a fair way away.|E' piuttosto lontano.|6|2.00
It's about five minutes on foot.|Ci si impiega cinque minuti a piedi.|6|2.00
Hello|Salve|6|2.00
Good morning|Buongiorno|6|2.00
Good evening|Buonasera|6|2.00
Good night|Buonanotte|6|2.00
Hi|Ciao|6|2.00
Good bye|Arrivederci|6|2.00
See you soon|A presto|6|2.00
Where?|Dove?|6|2.00
When?|Quando?|6|2.00
Why?|Perchè?|6|2.00
What?|Che cosa?|6|2.00
Who?|Chi?|6|2.00
Which?|Quale?|6|2.00
How?|Come?|6|2.00
How much?|Quanto?|6|2.00
How many?|Quanti?|6|2.00
Is there ...?|C'è ...?|6|2.00
Are there ...?|Ci sono ...?|6|2.00
Please|Per piacere / Per favore|6|2.00
Thank you (very much)|(Mille) grazie|6|2.00
Excuse me|Mi scusi|6|2.00
I'm sorry but...|Mi spiace ma...|6|2.00
That's a shame|E' un peccato!|6|2.00
May I... ?|Posso... ?|6|2.00
Congratulations!|Congratulazioni! / Felicitazioni!|6|2.00
Happy Birthday!|Buon compleanno!|6|2.00
Merry Christmas!|Buon Natale!|6|2.00
Happy New Year!|Felice Anno Nuovo!|6|2.00
Happy Easter!|Buona Pasqua!|6|2.00
Good Luck!|Buona fortuna!|6|2.00
Enjoy the meal!|Buon appetito!|6|2.00
Have a safe journey!|Buon viaggio!|6|2.00
Have a good holiday!|Buone vacanze!|6|2.00
Take Care!|Stai (stia) attento|6|2.00
Have a nice day!|Buona giornata!|6|2.00
Yes|Si|6|2.00
No|No|6|2.00
That depends|Questo dipende|6|2.00
I don't know|Io non lo so|6|2.00
I don't think so|Io non penso|6|2.00
I suppose so|Io suppongo di sì|6|2.00
I think so|Io penso di sì|6|2.00
It doesn't matter|Non importa|6|2.00
I don't mind|Mi è indifferente|6|2.00
Of course|Ovviamente|6|2.00
True|é vero|6|2.00
With pleasure|Con piacere|6|2.00
My name is Jennifer.|Il mio nome è Jennifer.|6|2.00
I am 27 years old.|Io ho 27 anni.|6|2.00
I am English.|Io sono inglese.|6|2.00
I live in London.|Io vivo a Londra.|6|2.00
I have two sisters.|Io ho due sorelle.|6|2.00
I do not have a brother.|Io non ho fratelli.|6|2.00
She is older than me.|Ella è piu' vecchia di me.|6|2.00
Her name is Rebecca.|Il suo nome è Rebecca.|6|2.00
She is 31 years old.|Ella ha 31 anni.|6|2.00
I would like to be an electrician.|Mi piacerebbe fare l'elettricista.|6|2.00
My birthday is January 8th.|Il mio compleanno è il 17 (diciassette) febbraio.|6|2.00
I was born in 1969.|Io sono nato nel mille-novecento-sassanta-nove.|6|2.00
My father is a programmer.|Mio padre è un programmatore.|6|2.00
My mother died last year.|Mia madre è morta lo scorso anno.|6|2.00
How do you do? / Nice to meet you.|Come va? / Piacere.|6|2.00
Welcome to New York.|Benvenuto(a) a New York.|6|2.00
May I introduce my secretary.|Ti (le) posso presentare la mia segretaria.|6|2.00
This is my father.|Questo è mio padre.|6|2.00
How are you?|Come stai (sta)?|6|2.00
I'm very well thank you.|Sto molto bene grazie.|6|2.00
Make yourself at home.|Fa (faccia) come fossi(e) a casa tua(sua).|6|2.00
What is your name?|Come ti chiami (si chiama)?|6|2.00
How old are you?|Quanti anni hai (ha)?|6|2.00
Where are you from?|Da dove vieni(e)?|6|2.00
Where do you live?|Dove abiti(a)?|6|2.00
What is your address?|Qual'è il tuo (suo) indirizzo?|6|2.00
What is your telephone number?|Qual'è il tuo (suo) numero di telefono?|6|2.00
Is this your first visit to the USA?|E' la prima volta che visiti(a) gli Stati Uniti?|6|2.00
The strong winds blew the tree down.|Il forte vento ha abbattuto l'albero.|6|2.00
The storms caused flooding.|I temporali hanno causato una inondazione.|6|2.00
There is a bomb alert.|C'è un allarme per una bomba.|6|2.00
There was a big explosion.|C'è stata una grande esplosione.|6|2.00
Telephone the fire service.|Telefonate ai pompieri.|6|2.00
Can you help me.|Mi puo' aiutare?|6|2.00
He broke the window.|Egli ha rotto la finestra.|6|2.00
Evacuate the building.|evacuate l'edificio.|6|2.00
